,Squad,Gls,Ast,CrdY,CrdR,PrgC,PrgP,Saves,Sh,SoT,FK,TB,Sw,Crs,CK,TklW,Blocks,Int,Clr,Err,Poss,Fls,Fld,Off,PKwon,PKcon,Recov
10,Liverpool,2.473684210526316,1.868421052631579,1.3157894736842106,0.02631578947368421,23.289473684210527,59.026315789473685,2.1578947368421053,18.973684210526315,6.2368421052631575,11.473684210526315,2.9473684210526314,4.394736842105263,23.605263157894736,7.421052631578948,8.421052631578947,9.447368421052632,8.947368421052632,13.763157894736842,0.21052631578947367,62.7,9.552631578947368,7.526315789473684,1.6578947368421053,0.13157894736842105,0.0,59.60526315789474
11,Manchester City,2.526315789473684,1.6578947368421053,1.105263157894737,0.02631578947368421,30.13157894736842,63.71052631578947,1.5526315789473684,18.526315789473685,6.2368421052631575,10.68421052631579,2.6842105263157894,5.052631578947368,22.86842105263158,8.31578947368421,7.473684210526316,7.026315789473684,7.342105263157895,10.605263157894736,0.18421052631578946,67.9,8.447368421052632,8.68421052631579,1.736842105263158,0.18421052631578946,0.02631578947368421,51.76315789473684
12,Manchester Utd,1.4736842105263157,1.2105263157894737,2.026315789473684,0.05263157894736842,20.63157894736842,41.26315789473684,3.263157894736842,13.236842105263158,4.7105263157894735,9.894736842105264,2.1052631578947367,4.921052631578948,17.342105263157894,5.184210526315789,9.421052631578947,10.631578947368421,8.947368421052632,18.526315789473685,0.5263157894736842,52.7,10.421052631578947,8.421052631578947,2.3157894736842106,0.07894736842105263,0.13157894736842105,54.5
13,Newcastle Utd,1.0789473684210527,0.6052631578947368,2.1315789473684212,0.05263157894736842,14.31578947368421,24.289473684210527,2.736842105263158,11.736842105263158,3.736842105263158,10.921052631578947,0.8157894736842105,3.0,15.578947368421053,4.2105263157894735,10.078947368421053,11.052631578947368,9.473684210526315,20.42105263157895,0.3684210526315789,40.4,10.31578947368421,9.631578947368421,1.868421052631579,0.02631578947368421,0.15789473684210525,48.28947368421053
14,Norwich City,0.5526315789473685,0.42105263157894735,1.5,0.02631578947368421,14.894736842105264,27.13157894736842,3.6578947368421053,9.736842105263158,2.736842105263158,12.473684210526315,1.3157894736842106,4.026315789473684,14.947368421052632,4.342105263157895,9.68421052631579,11.842105263157896,10.026315789473685,22.63157894736842,0.3684210526315789,42.9,9.368421052631579,11.342105263157896,1.4473684210526316,0.05263157894736842,0.3157894736842105,49.6578947368421
15,Southampton,1.0789473684210527,0.6842105263157895,1.7105263157894737,0.05263157894736842,19.157894736842106,34.89473684210526,3.1052631578947367,12.578947368421053,4.2368421052631575,10.81578947368421,1.131578947368421,2.1315789473684212,18.710526315789473,6.131578947368421,8.947368421052632,11.31578947368421,11.736842105263158,20.92105263157895,0.34210526315789475,47.7,10.578947368421053,9.552631578947368,1.105263157894737,0.10526315789473684,0.05263157894736842,58.526315789473685
16,Tottenham,1.6578947368421053,1.3157894736842106,1.8157894736842106,0.02631578947368421,20.81578947368421,38.39473684210526,2.5789473684210527,12.789473684210526,4.868421052631579,11.31578947368421,2.3157894736842106,3.5,16.63157894736842,5.078947368421052,9.18421052631579,12.368421052631579,9.342105263157896,20.86842105263158,0.39473684210526316,51.8,10.157894736842104,10.68421052631579,1.631578947368421,0.07894736842105263,0.05263157894736842,49.81578947368421
17,Watford,0.868421052631579,0.6842105263157895,1.6578947368421053,0.07894736842105263,14.657894736842104,28.157894736842106,2.973684210526316,10.447368421052632,3.236842105263158,10.368421052631579,0.9210526315789473,2.6578947368421053,16.05263157894737,4.2368421052631575,9.368421052631579,11.578947368421053,11.68421052631579,23.657894736842106,0.5,40.7,11.631578947368421,9.263157894736842,1.394736842105263,0.05263157894736842,0.18421052631578946,56.68421052631579
18,West Ham,1.5263157894736843,1.2105263157894737,1.368421052631579,0.07894736842105263,17.0,38.13157894736842,2.973684210526316,11.657894736842104,3.736842105263158,8.131578947368421,0.7631578947368421,3.8421052631578947,21.105263157894736,5.2631578947368425,7.921052631578948,11.052631578947368,9.842105263157896,20.55263157894737,0.13157894736842105,47.9,8.5,7.2631578947368425,1.5526315789473684,0.07894736842105263,0.15789473684210525,51.8421052631579
19,Wolves,0.9210526315789473,0.5789473684210527,1.631578947368421,0.05263157894736842,19.026315789473685,33.76315789473684,3.289473684210526,10.552631578947368,3.5,11.052631578947368,1.5263157894736843,3.973684210526316,15.447368421052632,4.421052631578948,9.921052631578947,11.5,10.236842105263158,21.57894736842105,0.5263157894736842,49.5,9.631578947368421,8.81578947368421,1.605263157894737,0.02631578947368421,0.2631578947368421,55.36842105263158
